tour_id,person_id,leg_sequence,population_group,role,origin_type,destination_type,origin_facility_id,destination_facility_id,departure_time_s,origin_tcs_zone,destination_tcs_zone,distance_km,low_classification,base_classification,high_classification
hk_person_04526789::unspecified_ride_tour,hk_person_04526789,1,resident,home_only,dining,leisure,resident_dining_osm_12704162969_45329,resident_leisure_osm_missing_59448,51925.0,14,22,12.553602442355345,taxi,taxi,taxi
hk_person_04526789::unspecified_ride_tour,hk_person_04526789,2,resident,home_only,leisure,home,resident_leisure_osm_missing_59448,home_hk_hh_1681541,63325.0,22,14,12.565970193345057,taxi,taxi,taxi
hk_person_04528034::unspecified_ride_tour,hk_person_04528034,0,resident,home_only,home,shopping,home_hk_hh_1681985,resident_shopping_osm_12629877125_45179,50979.0,14,3,29.04878807730864,taxi,taxi,taxi
hk_person_04528034::unspecified_ride_tour,hk_person_04528034,1,resident,home_only,shopping,home,resident_shopping_osm_12629877125_45179,home_hk_hh_1681985,57879.0,3,14,29.04878807730864,taxi,taxi,taxi
hk_person_04530021::unspecified_ride_tour,hk_person_04530021,0,resident,home_only,home,social,home_hk_hh_1682714,resident_social_igeocom_545933,53861.0,14,14,0.42944639516560684,taxi,other_ride,taxi
hk_person_04530021::unspecified_ride_tour,hk_person_04530021,1,resident,home_only,social,home,resident_social_igeocom_545933,home_hk_hh_1682714,63461.0,14,14,0.42944639516560684,taxi,other_ride,taxi
hk_person_04530241::unspecified_ride_tour,hk_person_04530241,0,resident,home_only,home,shopping,home_hk_hh_1682794,resident_shopping_osm_12850706254_45780,30600.0,14,14,2.3446129451926816,taxi,other_ride,taxi
hk_person_04530241::unspecified_ride_tour,hk_person_04530241,1,resident,home_only,shopping,home,resident_shopping_osm_12850706254_45780,home_hk_hh_1682794,37500.0,14,14,2.3446129451926816,taxi,other_ride,taxi
hk_person_04531866::unspecified_ride_tour,hk_person_04531866,0,resident,home_only,home,medical,home_hk_hh_1683404,resident_medical_igeocom_562667,41393.0,14,15,8.110732454175743,taxi,taxi,taxi
hk_person_04531866::unspecified_ride_tour,hk_person_04531866,1,resident,home_only,medical,home,resident_medical_igeocom_562667,home_hk_hh_1683404,49193.0,15,14,8.110732454175743,taxi,taxi,taxi
hk_person_04532410::unspecified_ride_tour,hk_person_04532410,0,resident,home_only,home,medical,home_hk_hh_1683615,resident_medical_osm_4862597873_22829,31991.0,14,1,22.035151114770287,taxi,taxi,taxi
hk_person_04532410::unspecified_ride_tour,hk_person_04532410,1,resident,home_only,medical,home,resident_medical_osm_4862597873_22829,home_hk_hh_1683615,39791.0,1,14,22.035151114770287,taxi,taxi,taxi
hk_person_04533153::unspecified_ride_tour,hk_person_04533153,2,resident,fixed_worker,home,leisure,home_hk_hh_1683884,resident_leisure_igeocom_534100,65475.0,14,8,24.69963039832557,taxi,taxi,taxi
hk_person_04533153::unspecified_ride_tour,hk_person_04533153,3,resident,fixed_worker,leisure,home,resident_leisure_igeocom_534100,home_hk_hh_1683884,76875.0,8,14,24.69963039832557,taxi,taxi,taxi
hk_person_04533553::unspecified_ride_tour,hk_person_04533553,0,resident,home_only,home,medical,home_hk_hh_1684042,resident_medical_igeocom_540156,52460.0,14,23,6.970172233012665,other_ride,taxi,taxi
hk_person_04533553::unspecified_ride_tour,hk_person_04533553,1,resident,home_only,medical,home,resident_medical_igeocom_540156,home_hk_hh_1684042,60260.0,23,14,6.970172233012665,other_ride,taxi,taxi
hk_person_04535105::unspecified_ride_tour,hk_person_04535105,2,resident,fixed_worker,home,dining,home_hk_hh_1684626,resident_dining_osm_12002517231_43348,61200.0,14,14,1.4550261091490195,other_ride,taxi,taxi
hk_person_04535105::unspecified_ride_tour,hk_person_04535105,3,resident,fixed_worker,dining,home,resident_dining_osm_12002517231_43348,home_hk_hh_1684626,67800.0,14,14,1.4550261091490195,other_ride,taxi,taxi
hk_person_04535376::unspecified_ride_tour,hk_person_04535376,2,resident,work_mobile,home,medical,home_hk_hh_1684722,resident_medical_igeocom_532963,66369.0,14,14,2.848253788497262,taxi,taxi,taxi
hk_person_04535376::unspecified_ride_tour,hk_person_04535376,3,resident,work_mobile,medical,home,resident_medical_igeocom_532963,home_hk_hh_1684722,74169.0,14,14,2.848253788497262,taxi,taxi,taxi
hk_person_04540032::unspecified_ride_tour,hk_person_04540032,0,resident,home_only,home,dining,home_hk_hh_1686430,resident_dining_osm_6925197169_30292,48458.0,14,14,2.2016579886151506,taxi,other_ride,taxi
hk_person_04540032::unspecified_ride_tour,hk_person_04540032,1,resident,home_only,dining,home,resident_dining_osm_6925197169_30292,home_hk_hh_1686430,55058.0,14,14,2.2016579886151506,taxi,other_ride,taxi
hk_person_04540081::unspecified_ride_tour,hk_person_04540081,0,resident,home_only,home,medical,home_hk_hh_1686449,resident_medical_igeocom_550167,39990.0,14,8,25.146074600924134,taxi,taxi,taxi
hk_person_04540081::unspecified_ride_tour,hk_person_04540081,1,resident,home_only,medical,dining,resident_medical_igeocom_550167,resident_dining_osm_5740310042_26213,47790.0,8,4,8.604082804143903,taxi,taxi,taxi
hk_person_04540081::unspecified_ride_tour,hk_person_04540081,2,resident,home_only,dining,home,resident_dining_osm_5740310042_26213,home_hk_hh_1686449,54390.0,4,14,26.15193693451291,taxi,taxi,taxi
hk_person_04540623::unspecified_ride_tour,hk_person_04540623,0,resident,home_only,home,shopping,home_hk_hh_1686657,resident_shopping_osm_12002517227_43347,39211.0,14,14,1.5114563527572238,taxi,other_ride,taxi
hk_person_04540623::unspecified_ride_tour,hk_person_04540623,1,resident,home_only,shopping,home,resident_shopping_osm_12002517227_43347,home_hk_hh_1686657,46111.0,14,14,1.5114563527572238,taxi,other_ride,taxi
hk_person_04541084::unspecified_ride_tour,hk_person_04541084,2,resident,fixed_worker,home,personal_business,home_hk_hh_1686839,resident_personal_business_igeocom_531762,68964.0,14,15,8.050788354250425,other_ride,taxi,taxi
hk_person_04541084::unspecified_ride_tour,hk_person_04541084,3,resident,fixed_worker,personal_business,home,resident_personal_business_igeocom_531762,home_hk_hh_1686839,75864.0,15,14,8.050788354250425,other_ride,taxi,taxi
hk_person_04541573::unspecified_ride_tour,hk_person_04541573,0,resident,home_only,home,social,home_hk_hh_1687105,resident_social_igeocom_562304,48120.0,14,14,1.760498298794007,other_ride,taxi,taxi
hk_person_04541573::unspecified_ride_tour,hk_person_04541573,1,resident,home_only,social,home,resident_social_igeocom_562304,home_hk_hh_1687105,57720.0,14,14,1.760498298794007,other_ride,taxi,taxi
hk_person_04543446::unspecified_ride_tour,hk_person_04543446,2,resident,work_mobile,home,leisure,home_hk_hh_1688142,resident_leisure_osm_missing_66095,71285.0,23,18,18.978844585727938,taxi,taxi,taxi
hk_person_04543446::unspecified_ride_tour,hk_person_04543446,3,resident,work_mobile,leisure,dining,resident_leisure_osm_missing_66095,resident_dining_osm_7500587536_31529,82685.0,18,18,0.6143824090987395,taxi,taxi,taxi
hk_person_04543446::unspecified_ride_tour,hk_person_04543446,4,resident,work_mobile,dining,home,resident_dining_osm_7500587536_31529,home_hk_hh_1688142,89285.0,18,23,19.592843633148398,taxi,taxi,taxi
hk_person_04543849::unspecified_ride_tour,hk_person_04543849,2,resident,day_school_student,home,dining,home_hk_hh_1688371,resident_dining_osm_12009585275_43416,59625.0,14,14,1.3317846186022568,taxi,taxi,taxi
hk_person_04543849::unspecified_ride_tour,hk_person_04543849,3,resident,day_school_student,dining,home,resident_dining_osm_12009585275_43416,home_hk_hh_1688371,66225.0,14,14,1.3317846186022568,taxi,taxi,taxi
hk_person_04546669::unspecified_ride_tour,hk_person_04546669,0,resident,home_only,home,dining,home_hk_hh_1689931,resident_dining_osm_4862193582_22548,54630.0,23,6,23.317152259460016,other_ride,other_ride,taxi
hk_person_04546669::unspecified_ride_tour,hk_person_04546669,1,resident,home_only,dining,home,resident_dining_osm_4862193582_22548,home_hk_hh_1689931,61230.0,6,23,23.317152259460016,other_ride,other_ride,taxi
hk_person_04547997::unspecified_ride_tour,hk_person_04547997,2,resident,fixed_worker,home,shopping,home_hk_hh_1690650,resident_shopping_igeocom_527743,71188.0,14,12,17.089717067607694,other_ride,taxi,taxi
hk_person_04547997::unspecified_ride_tour,hk_person_04547997,3,resident,fixed_worker,shopping,dining,resident_shopping_igeocom_527743,resident_dining_osm_4848354401_20140,78088.0,12,5,8.831318652248914,other_ride,taxi,taxi
hk_person_04547997::unspecified_ride_tour,hk_person_04547997,4,resident,fixed_worker,dining,home,resident_dining_osm_4848354401_20140,home_hk_hh_1690650,84688.0,5,14,24.885600963751223,other_ride,taxi,taxi
hk_person_04548019::unspecified_ride_tour,hk_person_04548019,2,resident,fixed_worker,home,leisure,home_hk_hh_1690664,resident_leisure_igeocom_532645,64076.0,14,11,16.054878975223247,taxi,taxi,taxi
hk_person_04548019::unspecified_ride_tour,hk_person_04548019,3,resident,fixed_worker,leisure,home,resident_leisure_igeocom_532645,home_hk_hh_1690664,75476.0,11,14,16.054878975223247,taxi,taxi,taxi
hk_person_04549512::unspecified_ride_tour,hk_person_04549512,0,resident,home_only,home,dining,home_hk_hh_1691469,resident_dining_osm_4860351325_22027,48346.0,14,11,16.2647771188154,taxi,taxi,taxi
hk_person_04549512::unspecified_ride_tour,hk_person_04549512,1,resident,home_only,dining,home,resident_dining_osm_4860351325_22027,home_hk_hh_1691469,54946.0,11,14,16.2647771188154,taxi,taxi,taxi
hk_person_04551076::unspecified_ride_tour,hk_person_04551076,0,resident,home_only,home,shopping,home_hk_hh_1692396,resident_shopping_osm_5875992024_26650,35092.0,23,18,18.364612501381675,other_ride,taxi,taxi
hk_person_04551076::unspecified_ride_tour,hk_person_04551076,1,resident,home_only,shopping,home,resident_shopping_osm_5875992024_26650,home_hk_hh_1692396,41992.0,18,23,18.364612501381675,other_ride,taxi,taxi
hk_person_04552810::unspecified_ride_tour,hk_person_04552810,0,resident,home_only,home,social,home_hk_hh_1693327,resident_social_igeocom_530371,34240.0,14,14,1.955807914342451,other_ride,other_ride,taxi
hk_person_04552810::unspecified_ride_tour,hk_person_04552810,1,resident,home_only,social,home,resident_social_igeocom_530371,home_hk_hh_1693327,43840.0,14,14,1.955807914342451,other_ride,other_ride,taxi
hk_person_04553621::unspecified_ride_tour,hk_person_04553621,2,resident,fixed_worker,home,shopping,home_hk_hh_1693788,resident_shopping_osm_11041220515_38974,66564.0,23,20,29.042477854387855,taxi,taxi,taxi
hk_person_04553621::unspecified_ride_tour,hk_person_04553621,3,resident,fixed_worker,shopping,home,resident_shopping_osm_11041220515_38974,home_hk_hh_1693788,73464.0,20,23,29.042477854387855,taxi,taxi,taxi
hk_person_04554080::unspecified_ride_tour,hk_person_04554080,0,resident,home_only,home,shopping,home_hk_hh_1694062,resident_shopping_osm_4860719171_22150,38417.0,14,11,15.592212246464689,taxi,taxi,taxi
hk_person_04554080::unspecified_ride_tour,hk_person_04554080,1,resident,home_only,shopping,home,resident_shopping_osm_4860719171_22150,home_hk_hh_1694062,45317.0,11,14,15.592212246464689,taxi,taxi,taxi
hk_person_04554784::unspecified_ride_tour,hk_person_04554784,2,resident,fixed_worker,home,dining,home_hk_hh_1694439,resident_dining_osm_1654161485_2915,67673.0,14,22,13.265332696897666,taxi,taxi,taxi
hk_person_04554784::unspecified_ride_tour,hk_person_04554784,3,resident,fixed_worker,dining,shopping,resident_dining_osm_1654161485_2915,resident_shopping_igeocom_543357,74273.0,22,7,21.25980524992588,taxi,taxi,taxi
hk_person_04554784::unspecified_ride_tour,hk_person_04554784,4,resident,fixed_worker,shopping,home,resident_shopping_igeocom_543357,home_hk_hh_1694439,81173.0,7,14,20.04817113943436,taxi,taxi,taxi
hk_person_04555494::unspecified_ride_tour,hk_person_04555494,0,resident,home_only,home,shopping,home_hk_hh_1694847,resident_shopping_osm_3336290994_12178,40906.0,14,14,2.3774315408140967,taxi,taxi,taxi
hk_person_04555494::unspecified_ride_tour,hk_person_04555494,1,resident,home_only,shopping,home,resident_shopping_osm_3336290994_12178,home_hk_hh_1694847,47806.0,14,14,2.3774315408140967,taxi,taxi,taxi
hk_person_04555626::unspecified_ride_tour,hk_person_04555626,2,resident,fixed_worker,home,dining,home_hk_hh_1694916,resident_dining_osm_4512174724_18163,73798.0,14,15,7.444098816586975,other_ride,taxi,taxi
hk_person_04555626::unspecified_ride_tour,hk_person_04555626,3,resident,fixed_worker,dining,home,resident_dining_osm_4512174724_18163,home_hk_hh_1694916,80398.0,15,14,7.444098816586975,other_ride,taxi,taxi
hk_person_04556236::unspecified_ride_tour,hk_person_04556236,0,resident,home_only,home,personal_business,home_hk_hh_1695262,resident_personal_business_igeocom_552367,58164.0,14,14,1.3964713445312362,other_ride,taxi,taxi
hk_person_04556236::unspecified_ride_tour,hk_person_04556236,1,resident,home_only,personal_business,home,resident_personal_business_igeocom_552367,home_hk_hh_1695262,65064.0,14,14,1.3964713445312362,other_ride,taxi,taxi
hk_person_04558453::unspecified_ride_tour,hk_person_04558453,0,resident,home_only,home,shopping,home_hk_hh_1696204,resident_shopping_osm_12023019434_43494,33407.0,14,14,2.2561687740786573,taxi,taxi,taxi
hk_person_04558453::unspecified_ride_tour,hk_person_04558453,1,resident,home_only,shopping,home,resident_shopping_osm_12023019434_43494,home_hk_hh_1696204,40307.0,14,14,2.2561687740786573,taxi,taxi,taxi
hk_person_04559801::unspecified_ride_tour,hk_person_04559801,0,resident,home_only,home,social,home_hk_hh_1696703,resident_social_osm_missing_66282,40591.0,14,14,3.9885509319462362,taxi,taxi,taxi
hk_person_04559801::unspecified_ride_tour,hk_person_04559801,1,resident,home_only,social,leisure,resident_social_osm_missing_66282,resident_leisure_osm_missing_54431,50191.0,14,20,23.901707200873915,taxi,taxi,taxi
hk_person_04559801::unspecified_ride_tour,hk_person_04559801,2,resident,home_only,leisure,home,resident_leisure_osm_missing_54431,home_hk_hh_1696703,61591.0,20,14,26.677643747758026,taxi,taxi,taxi
hk_person_04562431::unspecified_ride_tour,hk_person_04562431,0,resident,home_only,home,shopping,home_hk_hh_1697713,resident_shopping_osm_4324754629_15241,46610.0,14,17,20.799141948222555,taxi,taxi,taxi
hk_person_04562431::unspecified_ride_tour,hk_person_04562431,1,resident,home_only,shopping,home,resident_shopping_osm_4324754629_15241,home_hk_hh_1697713,53510.0,17,14,20.799141948222555,taxi,taxi,taxi
hk_person_04562957::unspecified_ride_tour,hk_person_04562957,0,resident,home_only,home,leisure,home_hk_hh_1697922,resident_leisure_igeocom_21133283,42053.0,14,14,1.7537586756064185,taxi,taxi,taxi
hk_person_04562957::unspecified_ride_tour,hk_person_04562957,1,resident,home_only,leisure,home,resident_leisure_igeocom_21133283,home_hk_hh_1697922,53453.0,14,14,1.7537586756064185,taxi,taxi,taxi
hk_person_04565685::unspecified_ride_tour,hk_person_04565685,0,resident,home_only,home,shopping,home_hk_hh_1698948,resident_shopping_igeocom_542245,37284.0,14,12,18.784783543681403,other_ride,taxi,taxi
hk_person_04565685::unspecified_ride_tour,hk_person_04565685,1,resident,home_only,shopping,home,resident_shopping_igeocom_542245,home_hk_hh_1698948,44184.0,12,14,18.784783543681403,other_ride,taxi,taxi
hk_person_04566146::unspecified_ride_tour,hk_person_04566146,2,resident,fixed_worker,home,shopping,home_hk_hh_1699131,resident_shopping_igeocom_21083613,61200.0,14,14,1.4726888141210517,taxi,taxi,taxi
hk_person_04566146::unspecified_ride_tour,hk_person_04566146,3,resident,fixed_worker,shopping,personal_business,resident_shopping_igeocom_21083613,resident_personal_business_igeocom_530360,68100.0,14,14,5.883288820111751,taxi,taxi,taxi
hk_person_04566146::unspecified_ride_tour,hk_person_04566146,4,resident,fixed_worker,personal_business,home,resident_personal_business_igeocom_530360,home_hk_hh_1699131,75000.0,14,14,7.3097807400283905,taxi,taxi,taxi
hk_person_04566549::unspecified_ride_tour,hk_person_04566549,2,resident,fixed_worker,home,social,home_hk_hh_1699277,resident_social_igeocom_529228,65631.0,14,14,6.6794825626609535,taxi,taxi,taxi
hk_person_04566549::unspecified_ride_tour,hk_person_04566549,3,resident,fixed_worker,social,home,resident_social_igeocom_529228,home_hk_hh_1699277,75231.0,14,14,6.6794825626609535,taxi,taxi,taxi
hk_person_04566584::unspecified_ride_tour,hk_person_04566584,2,resident,fixed_worker,home,dining,home_hk_hh_1699288,resident_dining_osm_12009998209_43449,72727.0,14,14,2.180922723368545,taxi,taxi,taxi
hk_person_04566584::unspecified_ride_tour,hk_person_04566584,3,resident,fixed_worker,dining,home,resident_dining_osm_12009998209_43449,home_hk_hh_1699288,79327.0,14,14,2.180922723368545,taxi,taxi,taxi
hk_person_04569394::unspecified_ride_tour,hk_person_04569394,0,resident,home_only,home,shopping,home_hk_hh_1700375,resident_shopping_osm_7133050163_30910,39442.0,14,14,5.938082208872589,taxi,taxi,taxi
hk_person_04569394::unspecified_ride_tour,hk_person_04569394,1,resident,home_only,shopping,home,resident_shopping_osm_7133050163_30910,home_hk_hh_1700375,46342.0,14,14,5.938082208872589,taxi,taxi,taxi
hk_person_04569476::unspecified_ride_tour,hk_person_04569476,2,resident,fixed_worker,home,leisure,home_hk_hh_1700403,resident_leisure_osm_3436424413_12360,61200.0,14,14,1.3988048862828313,taxi,other_ride,taxi
hk_person_04569476::unspecified_ride_tour,hk_person_04569476,3,resident,fixed_worker,leisure,home,resident_leisure_osm_3436424413_12360,home_hk_hh_1700403,72600.0,14,14,1.3988048862828313,taxi,other_ride,taxi
hk_person_04569656::unspecified_ride_tour,hk_person_04569656,2,resident,fixed_worker,home,dining,home_hk_hh_1700479,resident_dining_osm_6324674920_28162,73293.0,14,17,20.92197143800226,taxi,taxi,taxi
hk_person_04569656::unspecified_ride_tour,hk_person_04569656,3,resident,fixed_worker,dining,home,resident_dining_osm_6324674920_28162,home_hk_hh_1700479,79893.0,17,14,20.92197143800226,taxi,taxi,taxi
