tour_id,person_id,population_group,role,classification_source,activity_purpose,tour_leg_count,manifest_ride_leg_count,leg_sequences,tour_departure_time_s,departure_period,origin_tcs_zone,first_destination_tcs_zone,second_destination_tcs_zone,tcs26_tour_chain,tour_distance_km,distance_band,household_id,age,sex,dcca,grid_id,tcs_zone,household_private_vehicle_count,potential_household_vehicle_access,is_designated_driver,assigned_vehicle_count,income_band_tcs,housing_type,visitor_day_kind,candidate_leg_count,low_selected_as_taxi,low_classification,base_selected_as_taxi,base_classification,high_selected_as_taxi,high_classification
hk_person_06253286::unspecified_ride_tour,hk_person_06253286,resident,home_only,resident_discretionary_ride_assignment,personal_business,2,2,0|1,49279.0,02_midday_1000_1559,19,7,-1,19>7>19,9.132097714421278,02_5_10km,hk_hh_2307338,58,F,3719,912,19,0.0,False,False,0.0,2.0,public_rental,,2,False,other_ride,True,taxi,True,taxi
hk_person_06253338::unspecified_ride_tour,hk_person_06253338,resident,home_only,resident_discretionary_ride_assignment,social>personal_business,3,3,0|1|2,33179.0,01_morning_0600_0959,19,9,19,19>9>19>19,19.26714260856764,03_10_20km,hk_hh_2307358,85,F,3719,912,19,0.0,False,False,0.0,3.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_06253379::unspecified_ride_tour,hk_person_06253379,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,62009.0,03_evening_peak_1600_1959,19,19,-1,19>19>19,10.92946769213532,03_10_20km,hk_hh_2307372,48,M,3719,912,19,0.0,False,False,0.0,4.0,public_rental,,2,True,taxi,True,taxi,True,taxi
hk_person_06253664::unspecified_ride_tour,hk_person_06253664,resident,home_only,resident_discretionary_ride_assignment,social>dining,3,3,0|1|2,47561.0,02_midday_1000_1559,19,19,21,19>19>21>19,25.059195027058983,04_20km_plus,hk_hh_2307485,39,F,3719,912,19,1.0,True,False,0.0,1.0,public_rental,,3,True,taxi,True,taxi,True,taxi
hk_person_06253665::unspecified_ride_tour,hk_person_06253665,resident,fixed_worker,resident_discretionary_ride_assignment,dining,2,2,2|3,68399.0,03_evening_peak_1600_1959,19,2,-1,19>2>19,21.720402888471423,04_20km_plus,hk_hh_2307485,24,M,3719,912,19,1.0,True,False,0.0,1.0,public_rental,,2,True,taxi,True,taxi,True,taxi
hk_person_06253800::unspecified_ride_tour,hk_person_06253800,resident,home_only,resident_discretionary_ride_assignment,shopping>leisure,3,3,0|1|2,35608.0,01_morning_0600_0959,19,17,24,19>17>24>19,25.856837588136425,04_20km_plus,hk_hh_2307542,72,F,3719,912,19,0.0,False,False,0.0,4.0,public_rental,,3,True,taxi,True,taxi,True,taxi
hk_person_06254906::unspecified_ride_tour,hk_person_06254906,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,37276.0,02_midday_1000_1559,19,19,-1,19>19>19,0.31375224348516684,00_0_2km,hk_hh_2307991,65,M,3719,912,19,1.0,True,False,0.0,2.0,public_rental,,2,True,taxi,True,taxi,True,taxi
hk_person_06255122::unspecified_ride_tour,hk_person_06255122,resident,fixed_worker,resident_discretionary_ride_assignment,shopping>social,3,3,2|3|4,65676.0,03_evening_peak_1600_1959,19,10,5,19>10>5>19,15.745778033056425,03_10_20km,hk_hh_2308073,30,M,3719,912,19,0.0,False,False,0.0,2.0,subsidised_home_ownership,,3,True,taxi,False,other_ride,True,taxi
hk_person_06255206::unspecified_ride_tour,hk_person_06255206,resident,home_only,resident_discretionary_ride_assignment,dining,2,2,0|1,49456.0,02_midday_1000_1559,19,19,-1,19>19>19,6.920821611353636,02_5_10km,hk_hh_2308110,55,F,3719,912,19,0.0,False,False,0.0,1.0,public_rental,,2,False,other_ride,True,taxi,True,taxi
hk_person_06255623::unspecified_ride_tour,hk_person_06255623,resident,fixed_worker,resident_discretionary_ride_assignment,shopping,2,2,2|3,69131.0,03_evening_peak_1600_1959,19,19,-1,19>19>19,2.153150832974507,01_2_5km,hk_hh_2308286,26,F,3719,912,19,0.0,False,False,0.0,4.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_06256050::unspecified_ride_tour,hk_person_06256050,resident,home_only,resident_discretionary_ride_assignment,medical,2,2,0|1,38106.0,02_midday_1000_1559,19,7,-1,19>7>19,8.996675289280248,02_5_10km,hk_hh_2308457,89,F,3719,912,19,0.0,False,False,0.0,1.0,public_rental,,2,True,taxi,True,taxi,True,taxi
hk_person_06256097::unspecified_ride_tour,hk_person_06256097,resident,fixed_worker,resident_discretionary_ride_assignment,dining,2,2,2|3,61200.0,03_evening_peak_1600_1959,19,9,-1,19>9>19,13.856895770642826,03_10_20km,hk_hh_2308472,64,F,3719,912,19,0.0,False,False,0.0,2.0,public_rental,,2,False,other_ride,True,taxi,True,taxi
hk_person_06256565::unspecified_ride_tour,hk_person_06256565,resident,home_only,resident_discretionary_ride_assignment,dining>dining,3,3,0|1|2,46291.0,02_midday_1000_1559,19,19,21,19>19>21>19,31.626430444608783,04_20km_plus,hk_hh_2308659,44,F,3719,912,19,0.0,False,False,0.0,1.0,public_rental,,3,True,taxi,True,taxi,True,taxi
hk_person_06256664::unspecified_ride_tour,hk_person_06256664,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,48390.0,02_midday_1000_1559,19,6,-1,19>6>19,11.101081039200684,03_10_20km,hk_hh_2308697,23,M,3719,912,19,0.0,False,False,0.0,4.0,subsidised_home_ownership,,2,False,other_ride,True,taxi,True,taxi
hk_person_06256868::unspecified_ride_tour,hk_person_06256868,resident,home_only,resident_discretionary_ride_assignment,dining,2,2,0|1,32917.0,01_morning_0600_0959,19,3,-1,19>3>19,22.4354113703214,04_20km_plus,hk_hh_2308787,89,M,3719,912,19,0.0,False,False,0.0,1.0,public_rental,,2,True,taxi,True,taxi,True,taxi
hk_person_06257861::unspecified_ride_tour,hk_person_06257861,resident,home_only,resident_discretionary_ride_assignment,dining,2,2,0|1,55221.0,02_midday_1000_1559,19,5,-1,19>5>19,14.287831542277317,03_10_20km,hk_hh_2309209,29,F,3720,912,19,0.0,False,False,0.0,3.0,private_permanent,,2,False,other_ride,True,taxi,True,taxi
hk_person_06258849::unspecified_ride_tour,hk_person_06258849,resident,fixed_worker,resident_discretionary_ride_assignment,medical>dining,3,3,2|3|4,76141.0,04_night_2000_2359,19,15,15,19>15>15>19,37.923448719063515,04_20km_plus,hk_hh_2309619,37,M,3720,912,19,0.0,False,False,0.0,1.0,public_rental,,3,True,taxi,True,taxi,True,taxi
hk_person_06259653::unspecified_ride_tour,hk_person_06259653,resident,home_only,resident_discretionary_ride_assignment,leisure>dining,3,3,0|1|2,44240.0,02_midday_1000_1559,19,9,3,19>9>3>19,22.3840011690474,04_20km_plus,hk_hh_2309955,76,M,3720,912,19,0.0,False,False,0.0,1.0,public_rental,,3,True,taxi,True,taxi,True,taxi
hk_person_06260808::unspecified_ride_tour,hk_person_06260808,resident,home_only,resident_discretionary_ride_assignment,personal_business,2,2,0|1,41548.0,02_midday_1000_1559,19,6,-1,19>6>19,10.797275949816786,03_10_20km,hk_hh_2310445,51,M,3720,912,19,0.0,False,False,0.0,3.0,subsidised_home_ownership,,2,True,taxi,True,taxi,True,taxi
hk_person_06261403::unspecified_ride_tour,hk_person_06261403,resident,fixed_worker,resident_discretionary_ride_assignment,personal_business,2,2,2|3,73488.0,04_night_2000_2359,19,10,-1,19>10>19,9.225207081021003,02_5_10km,hk_hh_2310695,47,F,3720,913,19,0.0,False,False,0.0,3.0,public_rental,,2,True,taxi,True,taxi,True,taxi
hk_person_06262329::unspecified_ride_tour,hk_person_06262329,resident,home_only,resident_discretionary_ride_assignment,dining,2,2,0|1,37731.0,02_midday_1000_1559,19,19,-1,19>19>19,12.973974413860887,03_10_20km,hk_hh_2311083,40,M,3720,873,19,1.0,True,False,0.0,4.0,private_permanent,,2,False,other_ride,True,taxi,True,taxi
hk_person_06262806::unspecified_ride_tour,hk_person_06262806,resident,home_only,resident_discretionary_ride_assignment,social>dining,3,3,0|1|2,52324.0,02_midday_1000_1559,19,8,13,19>8>13>19,23.5776136484707,04_20km_plus,hk_hh_2311284,52,F,3720,912,19,0.0,False,False,0.0,3.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_06263046::unspecified_ride_tour,hk_person_06263046,resident,home_only,resident_discretionary_ride_assignment,social,2,2,0|1,43321.0,02_midday_1000_1559,19,2,-1,19>2>19,19.818580555392188,03_10_20km,hk_hh_2311380,68,F,3720,912,19,0.0,False,False,0.0,2.0,public_rental,,2,False,other_ride,False,other_ride,True,taxi
hk_person_06263664::unspecified_ride_tour,hk_person_06263664,resident,home_only,resident_discretionary_ride_assignment,social>dining,3,3,0|1|2,64800.0,03_evening_peak_1600_1959,19,5,12,19>5>12>19,21.72719065100703,04_20km_plus,hk_hh_2311633,56,M,3720,913,19,0.0,False,False,0.0,4.0,public_rental,,3,True,taxi,True,taxi,True,taxi
hk_person_06263955::unspecified_ride_tour,hk_person_06263955,resident,home_only,resident_discretionary_ride_assignment,personal_business>shopping,3,3,0|1|2,64800.0,03_evening_peak_1600_1959,19,21,6,19>21>6>19,26.610787871536232,04_20km_plus,hk_hh_2311751,64,F,3720,912,19,0.0,False,False,0.0,5.0,public_rental,,3,True,taxi,True,taxi,True,taxi
hk_person_06264459::unspecified_ride_tour,hk_person_06264459,resident,fixed_worker,resident_discretionary_ride_assignment,leisure>shopping,3,3,2|3|4,63811.0,03_evening_peak_1600_1959,19,1,2,19>1>2>19,24.85538823974438,04_20km_plus,hk_hh_2311955,66,M,3720,912,19,0.0,False,False,0.0,1.0,public_rental,,3,False,other_ride,True,taxi,True,taxi
hk_person_06264906::unspecified_ride_tour,hk_person_06264906,resident,home_only,resident_discretionary_ride_assignment,dining>medical,3,3,0|1|2,41571.0,02_midday_1000_1559,19,10,8,19>10>8>19,16.13184362492541,03_10_20km,hk_hh_2312144,62,F,3720,913,19,1.0,True,False,0.0,5.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_06265004::unspecified_ride_tour,hk_person_06265004,resident,home_only,resident_discretionary_ride_assignment,leisure,2,2,0|1,43465.0,02_midday_1000_1559,19,18,-1,19>18>19,27.59357459994771,04_20km_plus,hk_hh_2312183,61,M,3720,913,19,1.0,True,False,0.0,5.0,private_permanent,,2,False,other_ride,True,taxi,True,taxi
hk_person_06265345::unspecified_ride_tour,hk_person_06265345,resident,home_only,resident_discretionary_ride_assignment,medical,2,2,0|1,40829.0,02_midday_1000_1559,19,17,-1,19>17>19,17.766618507730744,03_10_20km,hk_hh_2312315,72,M,3720,912,19,0.0,False,False,0.0,3.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_06265763::unspecified_ride_tour,hk_person_06265763,resident,home_only,resident_discretionary_ride_assignment,social,2,2,0|1,42865.0,02_midday_1000_1559,19,7,-1,19>7>19,10.079522063371842,03_10_20km,hk_hh_2312482,91,F,3720,913,19,0.0,False,False,0.0,1.0,public_rental,,2,False,other_ride,True,taxi,True,taxi
hk_person_06265904::unspecified_ride_tour,hk_person_06265904,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,35849.0,01_morning_0600_0959,19,3,-1,19>3>19,21.66171074081476,04_20km_plus,hk_hh_2312536,78,F,3720,912,19,0.0,False,False,0.0,1.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_06266665::unspecified_ride_tour,hk_person_06266665,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,36603.0,02_midday_1000_1559,19,10,-1,19>10>19,6.775405063709287,02_5_10km,hk_hh_2312851,65,F,3720,913,19,0.0,False,False,0.0,3.0,public_rental,,2,False,other_ride,True,taxi,True,taxi
hk_person_06266846::unspecified_ride_tour,hk_person_06266846,resident,work_home,resident_discretionary_ride_assignment,personal_business>shopping,3,3,0|1|2,56290.0,02_midday_1000_1559,19,19,6,19>19>6>19,13.814925076578517,03_10_20km,hk_hh_2312929,48,F,3720,873,19,0.0,False,False,0.0,3.0,subsidised_home_ownership,,3,True,taxi,True,taxi,True,taxi
hk_person_06266912::unspecified_ride_tour,hk_person_06266912,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,41285.0,02_midday_1000_1559,19,21,-1,19>21>19,19.908905528315127,03_10_20km,hk_hh_2312962,90,F,3720,912,19,0.0,False,False,0.0,2.0,public_rental,,2,False,other_ride,False,other_ride,True,taxi
hk_person_06267127::unspecified_ride_tour,hk_person_06267127,resident,home_only,resident_discretionary_ride_assignment,shopping>social,3,3,0|1|2,37247.0,02_midday_1000_1559,19,19,19,19>19>19>19,5.897904521989847,02_5_10km,hk_hh_2313053,71,F,3720,912,19,0.0,False,False,0.0,3.0,public_rental,,3,True,taxi,True,taxi,True,taxi
hk_person_06267807::unspecified_ride_tour,hk_person_06267807,resident,work_mobile,resident_discretionary_ride_assignment,dining,2,2,2|3,64486.0,03_evening_peak_1600_1959,19,19,-1,19>19>19,0.30806497860057636,00_0_2km,hk_hh_2313330,68,F,3720,913,19,0.0,False,False,0.0,2.0,public_rental,,2,True,taxi,True,taxi,True,taxi
hk_person_06267817::unspecified_ride_tour,hk_person_06267817,resident,home_only,resident_discretionary_ride_assignment,shopping>medical,3,3,0|1|2,39900.0,02_midday_1000_1559,19,3,4,19>3>4>19,31.466852089381995,04_20km_plus,hk_hh_2313334,54,M,3720,873,19,0.0,False,False,0.0,2.0,subsidised_home_ownership,,3,True,taxi,True,taxi,True,taxi
hk_person_06269771::unspecified_ride_tour,hk_person_06269771,resident,work_home,resident_discretionary_ride_assignment,dining>shopping,3,3,0|1|2,39537.0,02_midday_1000_1559,19,7,7,19>7>7>19,10.288064837785747,03_10_20km,hk_hh_2314133,18,M,3720,912,19,0.0,False,False,0.0,4.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_06269897::unspecified_ride_tour,hk_person_06269897,resident,day_school_student,resident_discretionary_ride_assignment,leisure>shopping,3,3,2|3|4,61985.0,03_evening_peak_1600_1959,19,7,5,19>7>5>19,12.678728483159341,03_10_20km,hk_hh_2314186,14,M,3720,912,19,1.0,False,False,0.0,5.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_06269898::unspecified_ride_tour,hk_person_06269898,resident,day_school_student,resident_discretionary_ride_assignment,leisure,2,2,2|3,62748.0,03_evening_peak_1600_1959,19,10,-1,19>10>19,9.01356595280019,02_5_10km,hk_hh_2314186,12,M,3720,912,19,1.0,False,False,0.0,5.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_06270041::unspecified_ride_tour,hk_person_06270041,resident,fixed_worker,resident_discretionary_ride_assignment,dining,2,2,2|3,77748.0,04_night_2000_2359,19,6,-1,19>6>19,13.127838523964508,03_10_20km,hk_hh_2314246,51,M,3720,913,19,0.0,False,False,0.0,2.0,public_rental,,2,False,other_ride,True,taxi,True,taxi
hk_person_06270095::unspecified_ride_tour,hk_person_06270095,resident,work_mobile,resident_discretionary_ride_assignment,shopping>dining,3,3,2|3|4,61200.0,03_evening_peak_1600_1959,19,10,19,19>10>19>19,10.300700074925107,03_10_20km,hk_hh_2314266,72,M,3720,913,19,0.0,False,False,0.0,2.0,subsidised_home_ownership,,3,False,other_ride,True,taxi,True,taxi
hk_person_06270212::unspecified_ride_tour,hk_person_06270212,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,36818.0,02_midday_1000_1559,19,19,-1,19>19>19,3.7756725881124633,01_2_5km,hk_hh_2314319,94,F,3720,913,19,0.0,False,False,0.0,3.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_06271061::unspecified_ride_tour,hk_person_06271061,resident,fixed_worker,resident_discretionary_ride_assignment,shopping>dining,3,3,2|3|4,71419.0,03_evening_peak_1600_1959,19,19,17,19>19>17>19,17.52393235183289,03_10_20km,hk_hh_2314679,64,M,3720,873,19,0.0,False,False,0.0,1.0,public_rental,,3,True,taxi,True,taxi,True,taxi
hk_person_06271311::unspecified_ride_tour,hk_person_06271311,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,44968.0,02_midday_1000_1559,19,1,-1,19>1>19,21.25460790798991,04_20km_plus,hk_hh_2314781,82,F,3720,912,19,0.0,False,False,0.0,4.0,subsidised_home_ownership,,2,True,taxi,True,taxi,True,taxi
hk_person_06273468::unspecified_ride_tour,hk_person_06273468,resident,home_only,resident_discretionary_ride_assignment,leisure,2,2,0|1,51909.0,02_midday_1000_1559,19,14,-1,19>14>19,38.55243782710026,04_20km_plus,hk_hh_2315677,38,F,3720,913,19,0.0,False,False,0.0,1.0,public_rental,,2,False,other_ride,True,taxi,True,taxi
hk_person_06274281::unspecified_ride_tour,hk_person_06274281,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,43195.0,02_midday_1000_1559,19,21,-1,19>21>19,20.8194216783853,04_20km_plus,hk_hh_2316005,92,F,3720,912,19,0.0,False,False,0.0,1.0,public_rental,,2,True,taxi,True,taxi,True,taxi
hk_person_06274353::unspecified_ride_tour,hk_person_06274353,resident,fixed_worker,resident_discretionary_ride_assignment,leisure,2,2,2|3,72649.0,04_night_2000_2359,19,2,-1,19>2>19,21.230704832149506,04_20km_plus,hk_hh_2316033,30,M,3720,912,19,0.0,False,False,0.0,3.0,public_rental,,2,True,taxi,True,taxi,True,taxi
hk_person_06274466::unspecified_ride_tour,hk_person_06274466,resident,work_mobile,resident_discretionary_ride_assignment,social>dining,3,3,2|3|4,68698.0,03_evening_peak_1600_1959,19,19,19,19>19>19>19,6.4706483645708195,02_5_10km,hk_hh_2316079,60,F,3720,912,19,0.0,False,False,0.0,1.0,public_rental,,3,True,taxi,True,taxi,True,taxi
hk_person_06274553::unspecified_ride_tour,hk_person_06274553,resident,tertiary_student,resident_discretionary_ride_assignment,social,2,2,2|3,68783.0,03_evening_peak_1600_1959,19,6,-1,19>6>19,11.281420660626619,03_10_20km,hk_hh_2316110,23,M,3720,912,19,0.0,False,False,0.0,2.0,subsidised_home_ownership,,2,False,other_ride,True,taxi,True,taxi
hk_person_06275081::unspecified_ride_tour,hk_person_06275081,resident,work_home,resident_discretionary_ride_assignment,shopping>dining,3,3,0|1|2,30600.0,01_morning_0600_0959,19,25,14,19>25>14>19,55.608987135376125,04_20km_plus,hk_hh_2316335,74,F,3720,912,19,0.0,False,False,0.0,5.0,private_permanent,,3,False,other_ride,True,taxi,True,taxi
hk_person_06276048::unspecified_ride_tour,hk_person_06276048,resident,fixed_worker,resident_discretionary_ride_assignment,dining>dining,3,3,2|3|4,74139.0,04_night_2000_2359,19,5,5,19>5>5>19,18.67587658128341,03_10_20km,hk_hh_2316748,55,F,3720,873,19,1.0,True,False,0.0,5.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_06278383::unspecified_ride_tour,hk_person_06278383,resident,fixed_worker,resident_discretionary_ride_assignment,dining>leisure,3,3,2|3|4,68566.0,03_evening_peak_1600_1959,19,10,21,19>10>21>19,29.068799961423835,04_20km_plus,hk_hh_2317602,29,M,3721,873,19,0.0,False,False,0.0,3.0,subsidised_home_ownership,,3,True,taxi,False,other_ride,True,taxi
hk_person_06278970::unspecified_ride_tour,hk_person_06278970,resident,home_only,resident_discretionary_ride_assignment,leisure,2,2,0|1,35245.0,01_morning_0600_0959,19,19,-1,19>19>19,2.9999043583436786,01_2_5km,hk_hh_2317797,86,M,3721,913,19,0.0,False,False,0.0,3.0,public_rental,,2,True,taxi,True,taxi,True,taxi
hk_person_06279910::unspecified_ride_tour,hk_person_06279910,resident,fixed_worker,resident_discretionary_ride_assignment,leisure>dining,3,3,2|3|4,68275.0,03_evening_peak_1600_1959,19,19,9,19>19>9>19,22.072784507194456,04_20km_plus,hk_hh_2318140,36,M,3721,873,19,0.0,False,False,0.0,5.0,private_permanent,,3,True,taxi,False,other_ride,True,taxi
hk_person_06280843::unspecified_ride_tour,hk_person_06280843,resident,work_mobile,resident_discretionary_ride_assignment,social>dining,3,3,2|3|4,70027.0,03_evening_peak_1600_1959,19,25,5,19>25>5>19,50.604174502330956,04_20km_plus,hk_hh_2318446,74,F,3721,873,19,0.0,False,False,0.0,5.0,private_permanent,,3,True,taxi,False,other_ride,True,taxi
hk_person_06282016::unspecified_ride_tour,hk_person_06282016,resident,home_only,resident_discretionary_ride_assignment,shopping>dining,3,3,0|1|2,35261.0,01_morning_0600_0959,19,1,19,19>1>19>19,26.480336986588842,04_20km_plus,hk_hh_2318851,84,M,3721,873,19,0.0,False,False,0.0,3.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_06282780::unspecified_ride_tour,hk_person_06282780,resident,fixed_worker,resident_discretionary_ride_assignment,leisure,2,2,2|3,69961.0,03_evening_peak_1600_1959,19,19,-1,19>19>19,6.940950093025351,02_5_10km,hk_hh_2319126,36,F,3721,873,19,0.0,False,False,0.0,4.0,subsidised_home_ownership,,2,False,other_ride,True,taxi,True,taxi
hk_person_06283431::unspecified_ride_tour,hk_person_06283431,resident,fixed_worker,resident_discretionary_ride_assignment,dining,2,2,2|3,68321.0,03_evening_peak_1600_1959,19,2,-1,19>2>19,22.5393947562398,04_20km_plus,hk_hh_2319349,63,F,3721,873,19,1.0,True,False,0.0,5.0,subsidised_home_ownership,,2,False,other_ride,True,taxi,True,taxi
hk_person_06284061::unspecified_ride_tour,hk_person_06284061,resident,home_only,resident_discretionary_ride_assignment,leisure>medical,3,3,0|1|2,40288.0,02_midday_1000_1559,19,6,6,19>6>6>19,13.393984215699422,03_10_20km,hk_hh_2319565,69,F,3721,873,19,0.0,False,False,0.0,3.0,subsidised_home_ownership,,3,True,taxi,True,taxi,True,taxi
