matsim_line_id,matsim_route_id,official_operator,official_route_id,official_route_sequence,official_direction,route_franchise_scope_status,route_distance_m,stop_count,route_fallback_fare_hkd,fallback_level,fare_resolution_status,fare_resolution_method,fallback_reference_route_ids_json,fallback_reference_values_hkd_json,fallback_reference_count,official_published_fare_hkd,model_fare_hkd,cost_hkd,currency,cost_quality,model_assumption_used,anomaly_flag,anomaly_severity,anomaly_reason,audit_priority,selection_rationale,source_record_ids_json,source_file,source_sha256
line_bus_1350,bus_1350_1,KMB,1350,1,1,confirmed_franchised_route,15999.568999999998,26,7.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1350_1""]",[7.8],1,,7.8,7.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:10709;10710;10711;10712;10713;10714;10715;10716;10717;10718;10719;10720;10721;10722;10723;10724;10725;10726;10727;10728;10729;10730;10731;10732;10733;10734""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1350,bus_1350_2,KMB,1350,2,2,confirmed_franchised_route,15599.308,29,7.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1350_2""]",[7.8],1,,7.8,7.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:10735;10736;10737;10738;10739;10740;10741;10742;10743;10744;10745;10746;10747;10748;10749;10750;10751;10752;10753;10754;10755;10756;10757;10758;10759;10760;10761;10762;10763""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1351,bus_1351_1,KMB,1351,1,1,confirmed_franchised_route,27520.707000000002,30,7.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1351_1""]",[7.8],1,,7.8,7.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:10764;10765;10766;10767;10768;10769;10770;10771;10772;10773;10774;10775;10776;10777;10778;10779;10780;10781;10782;10783;10784;10785;10786;10787;10788;10789;10790;10791;10792;10793""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1351,bus_1351_2,KMB,1351,2,2,confirmed_franchised_route,16067.466000000002,28,7.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1351_2""]",[7.8],1,,7.8,7.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:10794;10795;10796;10797;10798;10799;10800;10801;10802;10803;10804;10805;10806;10807;10808;10809;10810;10811;10812;10813;10814;10815;10816;10817;10818;10819;10820;10821""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1352,bus_1352_1,KMB,1352,1,1,confirmed_franchised_route,13431.114,25,7.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1352_1""]",[7.8],1,,7.8,7.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:10822;10823;10824;10825;10826;10827;10828;10829;10830;10831;10832;10833;10834;10835;10836;10837;10838;10839;10840;10841;10842;10843;10844;10845;10846""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1354,bus_1354_1,KMB,1354,1,1,confirmed_franchised_route,10779.544000000002,18,5.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1354_1""]",[5.8],1,,5.8,5.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:10847;10848;10849;10850;10851;10852;10853;10854;10855;10856;10857;10858;10859;10860;10861;10862;10863;10864""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1354,bus_1354_2,KMB,1354,2,2,confirmed_franchised_route,10225.768999999998,17,5.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1354_2""]",[5.8],1,,5.8,5.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:10865;10866;10867;10868;10869;10870;10871;10872;10873;10874;10875;10876;10877;10878;10879;10880;10881""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1355,bus_1355_1,KMB,1355,1,1,confirmed_franchised_route,30810.75500000001,30,9.0,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1355_1""]",[9.0],1,,9.0,9.0,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:10882;10883;10884;10885;10886;10887;10888;10889;10890;10891;10892;10893;10894;10895;10896;10897;10898;10899;10900;10901;10902;10903;10904;10905;10906;10907;10908;10909;10910;10911""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1356,bus_1356_1,KMB,1356,1,1,confirmed_franchised_route,20271.253999999994,24,9.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1356_1""]",[9.8],1,,9.8,9.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:10912;10913;10914;10915;10916;10917;10918;10919;10920;10921;10922;10923;10924;10925;10926;10927;10928;10929;10930;10931;10932;10933;10934;10935""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1357,bus_1357_1,KMB,1357,1,1,confirmed_franchised_route,20511.530999999988,26,9.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1357_1""]",[9.8],1,,9.8,9.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:10936;10937;10938;10939;10940;10941;10942;10943;10944;10945;10946;10947;10948;10949;10950;10951;10952;10953;10954;10955;10956;10957;10958;10959;10960;10961""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1357,bus_1357_2,KMB,1357,2,2,confirmed_franchised_route,20935.486000000008,27,9.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1357_2""]",[9.8],1,,9.8,9.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:10962;10963;10964;10965;10966;10967;10968;10969;10970;10971;10972;10973;10974;10975;10976;10977;10978;10979;10980;10981;10982;10983;10984;10985;10986;10987;10988""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1358,bus_1358_1,KMB,1358,1,1,confirmed_franchised_route,18926.018000000004,31,10.2,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1358_1""]",[10.2],1,,10.2,10.2,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:10989;10990;10991;10992;10993;10994;10995;10996;10997;10998;10999;11000;11001;11002;11003;11004;11005;11006;11007;11008;11009;11010;11011;11012;11013;11014;11015;11016;11017;11018;11019""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1358,bus_1358_2,KMB,1358,2,2,confirmed_franchised_route,18859.696999999993,32,10.2,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1358_2""]",[10.2],1,,10.2,10.2,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:11020;11021;11022;11023;11024;11025;11026;11027;11028;11029;11030;11031;11032;11033;11034;11035;11036;11037;11038;11039;11040;11041;11042;11043;11044;11045;11046;11047;11048;11049;11050;11051""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1361,bus_1361_1,KMB,1361,1,1,confirmed_franchised_route,13920.645,22,7.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1361_1""]",[7.8],1,,7.8,7.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:11052;11053;11054;11055;11056;11057;11058;11059;11060;11061;11062;11063;11064;11065;11066;11067;11068;11069;11070;11071;11072;11073""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1361,bus_1361_2,KMB,1361,2,2,confirmed_franchised_route,13011.536999999995,22,7.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1361_2""]",[7.8],1,,7.8,7.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:11074;11075;11076;11077;11078;11079;11080;11081;11082;11083;11084;11085;11086;11087;11088;11089;11090;11091;11092;11093;11094;11095""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1363,bus_1363_1,KMB,1363,1,1,confirmed_franchised_route,21623.159000000014,31,10.2,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1363_1""]",[10.2],1,,10.2,10.2,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:11096;11097;11098;11099;11100;11101;11102;11103;11104;11105;11106;11107;11108;11109;11110;11111;11112;11113;11114;11115;11116;11117;11118;11119;11120;11121;11122;11123;11124;11125;11126""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1363,bus_1363_2,KMB,1363,2,2,confirmed_franchised_route,21389.934,35,10.2,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1363_2""]",[10.2],1,,10.2,10.2,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:11127;11128;11129;11130;11131;11132;11133;11134;11135;11136;11137;11138;11139;11140;11141;11142;11143;11144;11145;11146;11147;11148;11149;11150;11151;11152;11153;11154;11155;11156;11157;11158;11159;11160;11161""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1364,bus_1364_1,KMB,1364,1,1,confirmed_franchised_route,10312.103000000001,16,7.1,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1364_1""]",[7.1],1,,7.1,7.1,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:11162;11163;11164;11165;11166;11167;11168;11169;11170;11171;11172;11173;11174;11175;11176;11177""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1364,bus_1364_2,KMB,1364,2,2,confirmed_franchised_route,10610.070999999996,16,7.1,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1364_2""]",[7.1],1,,7.1,7.1,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:11178;11179;11180;11181;11182;11183;11184;11185;11186;11187;11188;11189;11190;11191;11192;11193""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1366,bus_1366_1,KMB,1366,1,1,confirmed_franchised_route,10315.107000000004,14,7.1,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1366_1""]",[7.1],1,,7.1,7.1,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:11194;11195;11196;11197;11198;11199;11200;11201;11202;11203;11204;11205;11206;11207""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1366,bus_1366_2,KMB,1366,2,2,confirmed_franchised_route,10605.000999999995,15,7.1,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1366_2""]",[7.1],1,,7.1,7.1,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:11208;11209;11210;11211;11212;11213;11214;11215;11216;11217;11218;11219;11220;11221;11222""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1370,bus_1370_1,KMB,1370,1,1,confirmed_franchised_route,16821.61899999999,31,7.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1370_1""]",[7.8],1,,7.8,7.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:11223;11224;11225;11226;11227;11228;11229;11230;11231;11232;11233;11234;11235;11236;11237;11238;11239;11240;11241;11242;11243;11244;11245;11246;11247;11248;11249;11250;11251;11252;11253""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1370,bus_1370_2,KMB,1370,2,2,confirmed_franchised_route,16588.001999999997,27,7.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1370_2""]",[7.8],1,,7.8,7.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:11254;11255;11256;11257;11258;11259;11260;11261;11262;11263;11264;11265;11266;11267;11268;11269;11270;11271;11272;11273;11274;11275;11276;11277;11278;11279;11280""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1371,bus_1371_1,KMB,1371,1,1,confirmed_franchised_route,23783.971999999994,27,10.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1371_1""]",[10.8],1,,10.8,10.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:11281;11282;11283;11284;11285;11286;11287;11288;11289;11290;11291;11292;11293;11294;11295;11296;11297;11298;11299;11300;11301;11302;11303;11304;11305;11306;11307""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1371,bus_1371_2,KMB,1371,2,2,confirmed_franchised_route,23981.06800000001,34,10.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1371_2""]",[10.8],1,,10.8,10.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:11308;11309;11310;11311;11312;11313;11314;11315;11316;11317;11318;11319;11320;11321;11322;11323;11324;11325;11326;11327;11328;11329;11330;11331;11332;11333;11334;11335;11336;11337;11338;11339;11340;11341""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1372,bus_1372_1,KMB,1372,1,1,confirmed_franchised_route,14190.108000000002,16,5.1,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1372_1""]",[5.1],1,,5.1,5.1,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:11342;11343;11344;11345;11346;11347;11348;11349;11350;11351;11352;11353;11354;11355;11356;11357""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1373,bus_1373_1,KMB,1373,1,1,confirmed_franchised_route,3315.2240000000015,4,5.1,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1373_1""]",[5.1],1,,5.1,5.1,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:11358;11359;11360;11361""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
