person_id,unrouted_leg_sequence,main_trip_index,mapped_routed_raw_leg_sequence,origin_activity_type,destination_activity_type,mode_before,mode_after,route_distance_m,actual_travel_time_s,route_attributes_hash_before,route_attributes_hash_after,route_text_hash_before,route_text_hash_after,taxi_type,classification_source,fare_baseline_hkd,fare_attribute_written_hkd,attribute_match,conversion_status
hk_person_03947274,1,1,1,shopping,home,ride,taxi,3258.457,220.0,13e9ee4642c1b8e2a50bc18b433cf8faff6e1edd218bd98bf6d01c5d79083034,13e9ee4642c1b8e2a50bc18b433cf8faff6e1edd218bd98bf6d01c5d79083034,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,43.7,43.7,True,converted_validated
hk_person_03948486,0,0,0,home,shopping,ride,taxi,11585.378000000002,597.0,1e9ce9a245b09ad9679decc1e4867dbad18eca013ae1bf291800990289d938a7,1e9ce9a245b09ad9679decc1e4867dbad18eca013ae1bf291800990289d938a7,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,120.7,120.7,True,converted_validated
hk_person_03948486,1,1,1,shopping,dining,ride,taxi,6559.058999999998,413.0,35d76d898ed52787483bfb3417e20fb82d8491fa7c69a90d2543bb4f4de16ad8,35d76d898ed52787483bfb3417e20fb82d8491fa7c69a90d2543bb4f4de16ad8,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,77.3,77.3,True,converted_validated
hk_person_03948486,2,2,2,dining,home,ride,taxi,14748.607999999997,777.0,58f2b627bfc8fdaa08ff3d4c22be1f19243a723c9defa9f87a7a3e1050b28a3c,58f2b627bfc8fdaa08ff3d4c22be1f19243a723c9defa9f87a7a3e1050b28a3c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,143.1,143.1,True,converted_validated
hk_person_03948705,0,0,0,home,leisure,ride,taxi,7830.252000000002,440.0,bdd0da7af884d6c837978e01fdb0dd850c99762c250b79f3958368d132497ea9,bdd0da7af884d6c837978e01fdb0dd850c99762c250b79f3958368d132497ea9,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,92.0,92.0,True,converted_validated
hk_person_03948705,1,1,1,leisure,home,ride,taxi,8111.863,462.0,2b8ad68ce21930163df7151839daf4cef16c66e3682819c61ca57022330635a1,2b8ad68ce21930163df7151839daf4cef16c66e3682819c61ca57022330635a1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,94.1,94.1,True,converted_validated
hk_person_03949292,0,0,0,home,leisure,ride,taxi,17770.844,939.0,78c8a06771a673e502781c8c1f1a7a0cdd26af5948db28e9ab38750b935b9419,78c8a06771a673e502781c8c1f1a7a0cdd26af5948db28e9ab38750b935b9419,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,164.1,164.1,True,converted_validated
hk_person_03949292,1,1,1,leisure,home,ride,taxi,15001.404999999995,775.0,90034c15dac1590e9a19be9335f0d3af547461902cec78291e220e0a2c2fa107,90034c15dac1590e9a19be9335f0d3af547461902cec78291e220e0a2c2fa107,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,145.9,145.9,True,converted_validated
hk_person_03949330,2,2,2,home,personal_business,ride,taxi,7436.383,434.0,b1ee389d55c2b54f41cbb02fe65be8fece91b1b76c7f1ba177974d61c46b12a8,b1ee389d55c2b54f41cbb02fe65be8fece91b1b76c7f1ba177974d61c46b12a8,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,87.8,87.8,True,converted_validated
hk_person_03949330,3,3,3,personal_business,dining,ride,taxi,9576.325,576.0,83dc95ca038f65c6d7846c41a94133231d6ba13352f4f7ffbe4ed4afa048efd8,83dc95ca038f65c6d7846c41a94133231d6ba13352f4f7ffbe4ed4afa048efd8,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,106.7,106.7,True,converted_validated
hk_person_03949330,4,4,4,dining,home,ride,taxi,14408.464999999995,732.0,37822ab561758a5c3276dc91357eaa35b3c4b91825ff9f7da636ec9e696196b1,37822ab561758a5c3276dc91357eaa35b3c4b91825ff9f7da636ec9e696196b1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,141.7,141.7,True,converted_validated
hk_person_03949940,0,0,0,home,work,ride,taxi,37902.86800000002,2396.0,0b540e2f95bffdae85e2d5de529dca9513bd211b2df7ecff56e79d853b8300a5,0b540e2f95bffdae85e2d5de529dca9513bd211b2df7ecff56e79d853b8300a5,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,v1_mode_detail_explicit_taxi,305.5,305.5,True,converted_validated
hk_person_03949940,1,1,1,work,home,ride,taxi,37811.796999999984,2412.0,298ff69ba69ff012b13a5997335e3a3ac93428bc1bb158ffb5466fd25149bfe4,298ff69ba69ff012b13a5997335e3a3ac93428bc1bb158ffb5466fd25149bfe4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,v1_mode_detail_explicit_taxi,305.5,305.5,True,converted_validated
hk_person_03949999,2,2,2,home,dining,ride,taxi,17325.396,874.0,84cac4b58982ed921f07fc4bb5a3509b18960ed4c1511be2952d285c4d9a079f,84cac4b58982ed921f07fc4bb5a3509b18960ed4c1511be2952d285c4d9a079f,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,161.3,161.3,True,converted_validated
hk_person_03949999,3,3,3,dining,home,ride,taxi,16223.867999999997,887.0,eeee07bab665c307c2bf33c176d9868b13474f745ac30303b5f25729af297edb,eeee07bab665c307c2bf33c176d9868b13474f745ac30303b5f25729af297edb,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,154.3,154.3,True,converted_validated
hk_person_03950069,0,0,0,home,shopping,ride,taxi,9494.848999999998,493.0,9533bbd05dfa0d02cf908e553850b71f46501e6238c6327f96a4f232ff5c8029,9533bbd05dfa0d02cf908e553850b71f46501e6238c6327f96a4f232ff5c8029,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,106.7,106.7,True,converted_validated
hk_person_03950069,1,1,1,shopping,dining,ride,taxi,2319.319,169.0,2c0cb864499e37d6fb00a9a4d776ef80fa675c7b1a6d6a089f9181989d544038,2c0cb864499e37d6fb00a9a4d776ef80fa675c7b1a6d6a089f9181989d544038,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,33.2,33.2,True,converted_validated
hk_person_03950069,2,2,2,dining,home,ride,taxi,11294.073000000002,623.0,416f0e011c0a3beeadd4f84a98a8a09029570f6e0ad56f66198ca669016f7427,416f0e011c0a3beeadd4f84a98a8a09029570f6e0ad56f66198ca669016f7427,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,119.3,119.3,True,converted_validated
hk_person_03950571,0,0,0,home,shopping,ride,taxi,19713.824999999983,1005.0,81f8103f0fe4e0a3dbb93b0a406fcda30a239fe21b0d8c87b083cd323a1fec97,81f8103f0fe4e0a3dbb93b0a406fcda30a239fe21b0d8c87b083cd323a1fec97,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,178.1,178.1,True,converted_validated
hk_person_03950571,1,1,1,shopping,dining,ride,taxi,7233.831999999999,448.0,a1f175e9759c8bdea9ba7da097c7d1e4bb7eb2ee232f14f49adbf0caacc29ec8,a1f175e9759c8bdea9ba7da097c7d1e4bb7eb2ee232f14f49adbf0caacc29ec8,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,85.7,85.7,True,converted_validated
hk_person_03950571,2,2,2,dining,home,ride,taxi,23751.890000000003,1224.0,75c5a5aec958d78c2166929473f9cf2efbf28f5887e05588fddf945ee0d911fd,75c5a5aec958d78c2166929473f9cf2efbf28f5887e05588fddf945ee0d911fd,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,206.1,206.1,True,converted_validated
hk_person_03950811,0,0,0,home,leisure,ride,taxi,17328.948,850.0,245ac34031d6b7f3d86de1a842472b3cad351f7e2baf0d58315f7c9988fa16b9,245ac34031d6b7f3d86de1a842472b3cad351f7e2baf0d58315f7c9988fa16b9,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,161.3,161.3,True,converted_validated
hk_person_03950811,1,1,1,leisure,home,ride,taxi,10157.769000000002,567.0,6a21ad722a7eafa871cd8f2dac7c679430424df5913e7a7d4e1ad88709119ebb,6a21ad722a7eafa871cd8f2dac7c679430424df5913e7a7d4e1ad88709119ebb,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,110.9,110.9,True,converted_validated
hk_person_03952525,0,0,0,home,shopping,ride,taxi,14031.913000000002,702.0,927feb8cbea1e174ec0c3e09c0005b95d67bf5d409fe84fc966c7f153226ba65,927feb8cbea1e174ec0c3e09c0005b95d67bf5d409fe84fc966c7f153226ba65,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,138.9,138.9,True,converted_validated
hk_person_03952525,1,1,1,shopping,home,ride,taxi,14467.562000000002,747.0,9b838e1b8c827a09c332e1f8dda7b55bebd1cc5156d4aa9d75dfe01f0ab465ac,9b838e1b8c827a09c332e1f8dda7b55bebd1cc5156d4aa9d75dfe01f0ab465ac,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,141.7,141.7,True,converted_validated
hk_person_03953187,2,2,2,home,dining,ride,taxi,14006.647,713.0,cadf4b8f393f4259b0aebbde2e887466495abc6fd84da48cd39edd3e6d1eed5b,cadf4b8f393f4259b0aebbde2e887466495abc6fd84da48cd39edd3e6d1eed5b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,138.9,138.9,True,converted_validated
hk_person_03953187,3,3,3,dining,home,ride,taxi,13986.821999999998,714.0,8b0cc8a44c65c0e42708c14d62267303a33f68476aa21d54a22db6d170bd46b2,8b0cc8a44c65c0e42708c14d62267303a33f68476aa21d54a22db6d170bd46b2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,137.5,137.5,True,converted_validated
hk_person_03953824,0,0,0,home,work,ride,taxi,17209.468999999997,877.0,01ef9f29053a4f930095a80ca2f88873b66597cb42ba95146747773315f41237,01ef9f29053a4f930095a80ca2f88873b66597cb42ba95146747773315f41237,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,v1_mode_detail_explicit_taxi,161.3,161.3,True,converted_validated
hk_person_03953824,1,1,1,work,home,ride,taxi,18793.129999999997,970.0,975e218440092069b80374f04b595ae758567a490d4e8f42a9f61dc9c36dce98,975e218440092069b80374f04b595ae758567a490d4e8f42a9f61dc9c36dce98,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,v1_mode_detail_explicit_taxi,171.1,171.1,True,converted_validated
hk_person_03954181,0,0,0,home,social,ride,taxi,29136.14300000001,1335.0,52b78a30889df53a0f7ed0c39dcd1209e48e383c96219fb85b7a5574e53b2519,52b78a30889df53a0f7ed0c39dcd1209e48e383c96219fb85b7a5574e53b2519,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,243.9,243.9,True,converted_validated
hk_person_03954181,1,1,1,social,home,ride,taxi,27921.376,1280.0,1bfb45b6e673ace97c5bba388d6e0d1ab4b1251de5743203322f1165df342f44,1bfb45b6e673ace97c5bba388d6e0d1ab4b1251de5743203322f1165df342f44,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,235.5,235.5,True,converted_validated
hk_person_03954612,2,2,2,home,dining,ride,taxi,9961.817,585.0,3cd7182d96de044711c34643d318fa263bee0b8897b0c279c21e614587458340,3cd7182d96de044711c34643d318fa263bee0b8897b0c279c21e614587458340,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,109.5,109.5,True,converted_validated
hk_person_03954612,3,3,3,dining,home,ride,taxi,9695.619000000002,540.0,f2c63981f5129dc511b53264a76c9fd5547f85922846dabddd1e0342ec838144,f2c63981f5129dc511b53264a76c9fd5547f85922846dabddd1e0342ec838144,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,108.1,108.1,True,converted_validated
hk_person_03954680,0,0,0,home,leisure,ride,taxi,3619.1200000000003,249.0,dc2961513515adbdb8dc82d7f21fb0b7c22ee888e99ebc3f4ce4d4e2c89d1263,dc2961513515adbdb8dc82d7f21fb0b7c22ee888e99ebc3f4ce4d4e2c89d1263,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,47.9,47.9,True,converted_validated
hk_person_03954680,1,1,1,leisure,home,ride,taxi,4019.8160000000007,275.0,ec63d9e85c5e1052541a9ad4fb7303777cf800aaa4b745b49017fc3c00f2da65,ec63d9e85c5e1052541a9ad4fb7303777cf800aaa4b745b49017fc3c00f2da65,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,52.1,52.1,True,converted_validated
hk_person_03955541,2,2,2,home,dining,ride,taxi,3941.4119999999994,272.0,1ca6ab226f37419803c0e0f7a67d9bd6015b2eb9bb40a72b2488c061def045dc,1ca6ab226f37419803c0e0f7a67d9bd6015b2eb9bb40a72b2488c061def045dc,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,50.0,50.0,True,converted_validated
hk_person_03955541,3,3,3,dining,home,ride,taxi,3991.0500000000006,272.0,086bee8421417a92ce0ea09374ccea8cdf4e7b014acbbaea37f39fc1a298f718,086bee8421417a92ce0ea09374ccea8cdf4e7b014acbbaea37f39fc1a298f718,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,50.0,50.0,True,converted_validated
hk_person_03955923,0,0,0,home,work,ride,taxi,25334.881000000005,1177.0,b9a959df085f3497dabd9ab44d4763ef2473ef89ef5c963e20a3251f761ff55f,b9a959df085f3497dabd9ab44d4763ef2473ef89ef5c963e20a3251f761ff55f,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,v1_mode_detail_explicit_taxi,217.3,217.3,True,converted_validated
hk_person_03955923,1,1,1,work,home,ride,taxi,25381.412999999997,1200.0,2dc658eab5defdcf08505bda3be4370f28acbdef51fecf75b188aa6c780f89f2,2dc658eab5defdcf08505bda3be4370f28acbdef51fecf75b188aa6c780f89f2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,v1_mode_detail_explicit_taxi,217.3,217.3,True,converted_validated
hk_person_03956112,0,0,0,home,shopping,ride,taxi,10902.063000000002,595.0,4ddaa34811b3ed37d80b006cc288ce1ae839fc9249df2e574deae0090e8c123a,4ddaa34811b3ed37d80b006cc288ce1ae839fc9249df2e574deae0090e8c123a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,116.5,116.5,True,converted_validated
hk_person_03956112,1,1,1,shopping,medical,ride,taxi,18710.707,1185.0,8e4cdfe07d86abda0a6576ed16342e1188ee25e51c875d2f55481bfa64f6bb9c,8e4cdfe07d86abda0a6576ed16342e1188ee25e51c875d2f55481bfa64f6bb9c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,171.1,171.1,True,converted_validated
hk_person_03956112,2,2,2,medical,home,ride,taxi,18442.816,1090.0,65e1dab19d1d06ebf44734e627ed68742656948b49b89ef772e1835014c2316d,65e1dab19d1d06ebf44734e627ed68742656948b49b89ef772e1835014c2316d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,169.7,169.7,True,converted_validated
hk_person_03956179,0,0,0,home,medical,ride,taxi,9952.408000000001,582.0,579ffe99938fb048fa75bd9a80e254224c5f3e136e318d50fe6e6b9a5f14e18d,579ffe99938fb048fa75bd9a80e254224c5f3e136e318d50fe6e6b9a5f14e18d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,109.5,109.5,True,converted_validated
hk_person_03956179,1,1,1,medical,shopping,ride,taxi,9748.077000000001,605.0,1d7276521195dec587cc88b34763db017392bac269735b03cc027dc8a958c092,1d7276521195dec587cc88b34763db017392bac269735b03cc027dc8a958c092,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,108.1,108.1,True,converted_validated
hk_person_03956179,2,2,2,shopping,home,ride,taxi,19648.461,982.0,36e5d4449bad90374785e6fdc2b26e328eb1c3c35f12c73e7b0b05cdd5f6cab0,36e5d4449bad90374785e6fdc2b26e328eb1c3c35f12c73e7b0b05cdd5f6cab0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,178.1,178.1,True,converted_validated
hk_person_03956712,0,0,0,home,school_primary,ride,taxi,4612.277,288.0,c525320237e54ef76862049cc7065dcd6dd74a0a814c78d544d7dc9d721d05ce,c525320237e54ef76862049cc7065dcd6dd74a0a814c78d544d7dc9d721d05ce,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,v1_mode_detail_explicit_taxi,58.4,58.4,True,converted_validated
hk_person_03956712,1,1,1,school_primary,home,ride,taxi,4081.5939999999996,293.0,7043ba6bc0beefd3dc29319314a54584c80dc521dfa2bf6924f014278007ceb8,7043ba6bc0beefd3dc29319314a54584c80dc521dfa2bf6924f014278007ceb8,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,v1_mode_detail_explicit_taxi,52.1,52.1,True,converted_validated
hk_person_03957446,2,2,2,home,shopping,ride,taxi,3552.6950000000006,237.0,841827cf8077728bff5e2fd6b7828e08c2335a930885b5bdb165b2ab8c3f0617,841827cf8077728bff5e2fd6b7828e08c2335a930885b5bdb165b2ab8c3f0617,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,45.8,45.8,True,converted_validated
hk_person_03957446,3,3,3,shopping,dining,ride,taxi,14805.543999999996,832.0,4b2fb58409ba6c8f554db8eb4b1cd3029ae601a80ffe5611d3d0d5db8c67e14b,4b2fb58409ba6c8f554db8eb4b1cd3029ae601a80ffe5611d3d0d5db8c67e14b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,144.5,144.5,True,converted_validated
hk_person_03957446,4,4,4,dining,home,ride,taxi,16039.832999999997,801.0,2805c8262bc33728c32dafba7976dd4fae65db01267bb68af9c04f79fec24993,2805c8262bc33728c32dafba7976dd4fae65db01267bb68af9c04f79fec24993,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,152.9,152.9,True,converted_validated
hk_person_03958170,2,2,2,home,shopping,ride,taxi,14203.800000000001,706.0,559715fddbc52eb20aa763571ea003dc6507486d47ead2a2454ff58a8181b307,559715fddbc52eb20aa763571ea003dc6507486d47ead2a2454ff58a8181b307,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,140.3,140.3,True,converted_validated
hk_person_03958170,3,3,3,shopping,dining,ride,taxi,14109.298999999988,791.0,779ebd57b1f6a7e77ab13730dd3d86a8598f6af3b740a2bce7c25132a42baaeb,779ebd57b1f6a7e77ab13730dd3d86a8598f6af3b740a2bce7c25132a42baaeb,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,138.9,138.9,True,converted_validated
