person_id,household_id,role,allocation_source,student_stage,age,sex,relationship_role,household_private_vehicle_count,car_passenger_leg_count,compatible_leg_count,direct_leg_count,common_direct_driver_count,common_detour_screen_driver_count,candidate_tour_status,candidate_same_driver_person_id
hk_person_04641479,hk_hh_1725458,day_school_student,student_swap_car_household_donor,secondary,13,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04648108,hk_hh_1727516,day_school_student,student_swap_car_household_donor,primary,9,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04648109,hk_hh_1727516,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04649945,hk_hh_1728223,day_school_student,student_original_private_vehicle_retained,primary,9,M,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_04649943
hk_person_04667734,hk_hh_1735076,day_school_student,student_swap_car_household_donor,secondary,12,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04672723,hk_hh_1737053,day_school_student,student_original_private_vehicle_retained,secondary,13,M,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_04672722
hk_person_04679193,hk_hh_1739598,day_school_student,student_swap_car_household_donor,primary,7,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04681097,hk_hh_1740351,day_school_student,student_original_private_vehicle_retained,secondary,15,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04683733,hk_hh_1741362,day_school_student,student_swap_car_household_donor,kindergarten,3,F,child,2,2,2,0,0,0,complete_detour_screen_different_drivers,
hk_person_04688782,hk_hh_1743417,day_school_student,student_swap_car_household_donor,secondary,15,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_04709906,hk_hh_1751704,day_school_student,student_original_private_vehicle_retained,secondary,15,M,child,2,2,2,2,1,1,complete_direct_same_driver,hk_person_04709907
hk_person_04712340,hk_hh_1752623,day_school_student,student_swap_car_household_donor,primary,8,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04716227,hk_hh_1754097,day_school_student,student_swap_car_household_donor,primary,10,F,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04716515,hk_hh_1754212,day_school_student,student_swap_car_household_donor,primary,9,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04723518,hk_hh_1756875,day_school_student,student_swap_car_household_donor,kindergarten,3,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04724735,hk_hh_1757359,day_school_student,student_swap_car_household_donor,secondary,13,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04724863,hk_hh_1757405,day_school_student,student_swap_car_household_donor,kindergarten,3,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_04725954,hk_hh_1757825,day_school_student,student_original_private_vehicle_retained,special,5,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_04725953
hk_person_04728701,hk_hh_1758881,day_school_student,student_original_private_vehicle_retained,primary,9,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_04728699
hk_person_04730774,hk_hh_1759666,day_school_student,student_original_private_vehicle_retained,kindergarten,4,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04731075,hk_hh_1759781,day_school_student,student_swap_car_household_donor,secondary,15,F,child,3,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04731771,hk_hh_1760047,day_school_student,student_swap_car_household_donor,secondary,15,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04732961,hk_hh_1760516,day_school_student,student_original_private_vehicle_retained,secondary,14,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04733825,hk_hh_1760841,day_school_student,student_swap_car_household_donor,primary,9,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_04744000,hk_hh_1764740,day_school_student,student_swap_car_household_donor,kindergarten,4,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04744001,hk_hh_1764740,day_school_student,student_swap_car_household_donor,primary,7,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04744606,hk_hh_1764973,day_school_student,student_swap_car_household_donor,primary,10,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04748957,hk_hh_1766667,fixed_worker,adult_retained_private_car_passenger_van,,51,M,reference_person,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04750035,hk_hh_1767081,day_school_student,student_swap_car_household_donor,primary,6,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04753891,hk_hh_1768565,day_school_student,student_swap_car_household_donor,kindergarten,4,F,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_04759615,hk_hh_1770705,day_school_student,student_swap_car_household_donor,primary,8,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04761312,hk_hh_1771335,day_school_student,student_original_private_vehicle_retained,primary,8,M,child,2,2,2,2,1,1,complete_direct_same_driver,hk_person_04761311
hk_person_04762513,hk_hh_1771772,fixed_worker,adult_retained_private_car_passenger_van,,41,F,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_04765799,hk_hh_1772994,day_school_student,student_swap_car_household_donor,secondary,13,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04785278,hk_hh_1780481,fixed_worker,adult_retained_private_car_passenger_van,,48,F,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_04787253,hk_hh_1781201,day_school_student,student_swap_car_household_donor,secondary,16,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04798424,hk_hh_1785361,day_school_student,student_swap_car_household_donor,kindergarten,3,F,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04798805,hk_hh_1785516,day_school_student,student_swap_car_household_donor,primary,8,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04799830,hk_hh_1785925,day_school_student,student_original_private_vehicle_retained,primary,10,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04811186,hk_hh_1790272,day_school_student,student_swap_car_household_donor,primary,8,F,child,3,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_04811187,hk_hh_1790272,day_school_student,student_original_private_vehicle_retained,kindergarten,4,F,child,3,2,2,2,1,1,complete_direct_same_driver,hk_person_04811185
hk_person_04820614,hk_hh_1793846,day_school_student,student_original_private_vehicle_retained,primary,8,F,child,2,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_04820707,hk_hh_1793880,day_school_student,student_swap_car_household_donor,kindergarten,4,F,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04826515,hk_hh_1796089,day_school_student,student_original_private_vehicle_retained,secondary,12,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_04829293,hk_hh_1797048,day_school_student,student_swap_car_household_donor,primary,9,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_04830026,hk_hh_1797303,day_school_student,student_swap_car_household_donor,primary,10,F,child,3,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04833899,hk_hh_1798655,fixed_worker,adult_retained_private_car_passenger_van,,23,M,reference_person,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04838044,hk_hh_1800059,day_school_student,student_swap_car_household_donor,primary,10,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04840722,hk_hh_1800992,day_school_student,student_swap_car_household_donor,primary,6,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04842455,hk_hh_1801587,day_school_student,student_original_private_vehicle_retained,primary,10,M,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_04842452
hk_person_04842882,hk_hh_1801727,day_school_student,student_swap_car_household_donor,primary,10,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04843298,hk_hh_1801876,day_school_student,student_swap_car_household_donor,kindergarten,5,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_04864331,hk_hh_1809147,day_school_student,student_original_private_vehicle_retained,kindergarten,3,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04866095,hk_hh_1809745,day_school_student,student_original_private_vehicle_retained,secondary,14,F,child,3,2,2,2,1,1,complete_direct_same_driver,hk_person_04866093
hk_person_04866851,hk_hh_1810001,day_school_student,student_original_private_vehicle_retained,secondary,12,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_04866849
hk_person_04869701,hk_hh_1810971,fixed_worker,adult_retained_private_car_passenger_van,,31,F,partner_or_other_adult,3,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04869804,hk_hh_1811005,fixed_worker,adult_retained_private_car_passenger_van,,25,M,other_member,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04878930,hk_hh_1814137,day_school_student,student_swap_car_household_donor,primary,6,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04883305,hk_hh_1815677,day_school_student,student_original_private_vehicle_retained,secondary,13,F,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_04883888,hk_hh_1815883,day_school_student,student_swap_car_household_donor,primary,10,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04893207,hk_hh_1819606,day_school_student,student_original_private_vehicle_retained,kindergarten,4,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04896659,hk_hh_1820954,day_school_student,student_original_private_vehicle_retained,primary,6,M,child,2,2,2,2,1,1,complete_direct_same_driver,hk_person_04896658
hk_person_04897392,hk_hh_1821203,day_school_student,student_swap_car_household_donor,secondary,13,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04897396,hk_hh_1821203,day_school_student,student_original_private_vehicle_retained,secondary,12,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04897413,hk_hh_1821209,day_school_student,student_original_private_vehicle_retained,primary,7,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_04897411
hk_person_04897724,hk_hh_1821328,day_school_student,student_original_private_vehicle_retained,secondary,13,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04904153,hk_hh_1823537,fixed_worker,adult_retained_private_car_passenger_van,,40,F,other_member,3,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04914686,hk_hh_1827166,day_school_student,student_swap_car_household_donor,primary,7,M,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04918288,hk_hh_1828464,day_school_student,student_swap_car_household_donor,primary,7,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04931307,hk_hh_1833294,day_school_student,student_swap_car_household_donor,primary,8,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_04942232,hk_hh_1837060,day_school_student,student_swap_car_household_donor,secondary,17,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04947969,hk_hh_1839053,day_school_student,student_original_private_vehicle_retained,primary,11,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_04947967
hk_person_04948097,hk_hh_1839098,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04967176,hk_hh_1845660,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04984783,hk_hh_1851482,day_school_student,student_original_private_vehicle_retained,secondary,15,M,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_04985294,hk_hh_1851653,day_school_student,student_swap_car_household_donor,secondary,16,F,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_04993177,hk_hh_1854572,day_school_student,student_swap_car_household_donor,secondary,16,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_04999526,hk_hh_1856915,day_school_student,student_swap_car_household_donor,secondary,12,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_04999802,hk_hh_1857017,day_school_student,student_original_private_vehicle_retained,primary,10,F,child,2,2,2,2,1,1,complete_direct_same_driver,hk_person_04999801
hk_person_05000402,hk_hh_1857237,day_school_student,student_swap_car_household_donor,primary,7,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05001167,hk_hh_1857515,day_school_student,student_swap_car_household_donor,primary,6,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05003070,hk_hh_1858174,day_school_student,student_swap_car_household_donor,primary,9,F,child,2,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_05005751,hk_hh_1859142,day_school_student,student_swap_car_household_donor,primary,7,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05007361,hk_hh_1859722,day_school_student,student_swap_car_household_donor,secondary,16,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05009000,hk_hh_1860311,day_school_student,student_swap_car_household_donor,primary,9,M,child,2,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_05011415,hk_hh_1861198,day_school_student,student_swap_car_household_donor,secondary,15,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05015561,hk_hh_1862655,day_school_student,student_swap_car_household_donor,secondary,13,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05017543,hk_hh_1863331,day_school_student,student_swap_car_household_donor,secondary,16,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05017544,hk_hh_1863331,day_school_student,student_swap_car_household_donor,secondary,13,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05031552,hk_hh_1867834,day_school_student,student_swap_car_household_donor,secondary,17,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05032120,hk_hh_1868014,day_school_student,student_swap_car_household_donor,kindergarten,4,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05032946,hk_hh_1868287,day_school_student,student_swap_car_household_donor,primary,6,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05039510,hk_hh_1870395,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05041729,hk_hh_1871125,day_school_student,student_swap_car_household_donor,primary,11,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05050266,hk_hh_1873938,day_school_student,student_swap_car_household_donor,special,10,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05051549,hk_hh_1874410,day_school_student,student_swap_car_household_donor,secondary,16,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05053719,hk_hh_1875187,day_school_student,student_swap_car_household_donor,primary,11,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05063617,hk_hh_1878685,day_school_student,student_swap_car_household_donor,primary,10,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05065233,hk_hh_1879256,day_school_student,student_swap_car_household_donor,secondary,15,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05066439,hk_hh_1879681,day_school_student,student_swap_car_household_donor,secondary,14,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05069957,hk_hh_1880916,day_school_student,student_swap_car_household_donor,kindergarten,4,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05072797,hk_hh_1881948,day_school_student,student_original_private_vehicle_retained,kindergarten,3,M,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_05072798
hk_person_05073311,hk_hh_1882134,day_school_student,student_swap_car_household_donor,primary,6,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05078806,hk_hh_1884116,day_school_student,student_swap_car_household_donor,kindergarten,3,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05078807,hk_hh_1884116,day_school_student,student_swap_car_household_donor,secondary,16,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05081226,hk_hh_1885011,day_school_student,student_original_private_vehicle_retained,secondary,12,F,child,3,2,2,2,1,1,complete_direct_same_driver,hk_person_05081225
hk_person_05087808,hk_hh_1887450,day_school_student,student_swap_car_household_donor,secondary,12,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_05089195,hk_hh_1887945,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05093323,hk_hh_1889468,day_school_student,student_swap_car_household_donor,kindergarten,3,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_05094863,hk_hh_1890041,day_school_student,student_original_private_vehicle_retained,kindergarten,5,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_05094862
